
line,dateIni,dateEnd,label,nameTo,nameFrom,parada,secuencia,sentido,distancia,descparada,descpostal,posX,posY
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,3727,15,2,3953,Avenida Poblados-Eduardo Barreiros                ,Eduardo Barreiros frente a C/ Sta. María Reina         ,441014.0,4469307.0
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,1134,16,2,4459,Avenida de Andalucía-San Fermín                   ,Av. de Andalucía con C/ Mezquita.                      ,441143.15625,4469647.5
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,5379,17,2,4673,Glorieta de Málaga                                ,Av. Andalucía con Gta. Málaga                          ,441147.0,4469859.0
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,5380,18,2,4901,Hospital 12 Octubre                               ,Av. de Córdoba frente Hospital 12 de Octubre           ,441061.0625,4470015.0
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,5702,19,2,5509,Avenida de Córdoba                                ,"Av. de Córdoba, 27                                     ",440920.5,4470604.5
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,5703,20,2,5728,Almendrales                                       ,"Av. de Córdoba, 19                                     ",440886.78125,4470821.0
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,5704,21,2,6139,Glorieta de Cádiz                                 ,Av. de Córdoba con C/ Antonio López                    ,440786.03125,4471219.5
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,3858,22,2,6854,Legazpi                                           ,"Pº de las Delicias, 133                                ",441147.0,4471740.0
076,2026-06-27,2999-12-31 23:59:59,76,PLAZA BEATA MARIA ANA DE JESUS,VILLAVERDE ALTO,2793,23,2,7069,Beata                                             ,"Pza. Beata María Ana de Jesús, 6                       ",441201.0,4471922.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1199,1,1,0,Ciudad Lineal                                     ,Arturo Soria con C/ Alcalá (C/ Misterios)              ,445941.71875,4476788.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,5076,2,1,287,Alcalá-General Aranaz                             ,"Alcalá, 438                                            ",446177.3125,4476817.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,5077,3,1,521,Alcalá-Santa Leonor                               ,"Alcalá, 468                                            ",446399.8125,4476891.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2945,4,1,788,Alcalá-Alfonso Gómez                              ,"Alcalá, 488                                            ",446651.3125,4476980.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2947,5,1,993,Suanzes                                           ,"Alcalá, 502                                            ",446842.1875,4477046.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2949,6,1,1363,Alcalá-25 de Septiembre                           ,"Alcalá, 518                                            ",447188.9375,4477167.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3506,7,1,1657,Alcalá-Cronos                                     ,Alcalá con C/ Cronos                                   ,447472.0625,4477265.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2951,8,1,2063,Alcalá-Avenida Canillejas                         ,"Alcalá, 552 con Av. de Canillejas a Vicálvaro          ",447852.0,4477416.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2953,9,1,2305,Alcalá-San Mariano                                ,"Alcalá, 572                                            ",448032.78125,4477579.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2955,10,1,2602,Alcalá-Esfinge                                    ,"Alcalá, 598                                            ",448262.3125,4477768.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2956,11,1,2952,Canillejas                                        ,"Alcalá, 640                                            ",448537.0,4477981.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3398,12,1,3646,Alcalá-Avenida Séptima                            ,"Alcalá, 712                                            ",449213.0,4478066.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3403,13,1,3979,Alcalá-Ciudad Pegaso                              ,Alcalá con Ciudad Pegaso                               ,449545.9375,4478067.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,4827,14,1,4233,Avenida Cuarta-Calle Cinco                        ,Av. Cuarta con C/ Cinco                                ,449583.0,4477952.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3508,15,1,4422,Avenida Quinta                                    ,"Av. Quinta, 4 (Ciudad Pegaso)                          ",449523.21875,4477817.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3509,16,1,4651,Avenida Quinta-Calle Diez                         ,"Av. Quinta, 20 (Ciudad Pegaso)                         ",449505.65625,4477589.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3510,17,1,4898,Calle Once-Avenida Segunda                        ,"Calle Once, 6 (Ciudad Pegaso)                          ",449680.09375,4477472.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1396,18,1,5166,Deyanira-Euterpe                                  ,Deyanira con C/ Euterpe                                ,449830.90625,4477366.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1412,19,1,5528,Deyanira-Pirra                                    ,"Deyanira, 17                                           ",450189.3125,4477315.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,4065,20,1,5947,Deyanira-Campezo                                  ,Deyanira con C/ Campezo                                ,450605.03125,4477261.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3513,21,1,6300,Samaniego-Campezo                                 ,Samaniego con C/ Campezo                               ,450732.0,4477423.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,5574,22,1,6494,Nanclares de Oca-Arcaute                          ,Arcaute con C/ Samaniego                               ,450891.40625,4477342.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3672,23,1,6705,Arcaute                                           ,"Arcaute, 4                                             ",451104.03125,4477342.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3674,24,1,6970,Yécora-Invierno                                   ,Yecora con Av. de Invierno                             ,451321.5625,4477372.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3676,25,1,7239,Yécora-Nanclares de Oca                           ,Yecora con C/ Nanclares de Oca                         ,451418.6875,4477623.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3678,26,1,7497,Yécora-Fuentelviejo                               ,Yecora frente al Nº 2                                  ,451461.21875,4477870.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3524,27,1,7788,Fuentelviejo                                      ,"Fuentelviejo, 40                                       ",451716.03125,4477891.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,5528,28,1,8381,Fermina Sevillano-Octubre                         ,"Av. Fermina Sevillano, 10                              ",452055.625,4477684.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,5781,29,1,8767,Fermina Sevillano-Diciembre                       ,"Av. Fermina Sevillano, 30                              ",451786.3125,4477429.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3527,30,1,9317,Fin de Semana                                     ,Av. de Fermina Sevillano S/N con C/ Diciembre.         ,451795.9375,4477421.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3527,1,2,0,Fin de Semana                                     ,Av. de Fermina Sevillano S/N con C/ Diciembre.         ,451795.9375,4477421.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3526,2,2,410,Diciembre-Febrero                                 ,Diciembre S/N esquina con C/ Febrero                   ,451825.53125,4477700.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3528,3,2,703,Gascueña                                          ,"Gascueña, 35                                           ",451704.65625,4477844.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3679,4,2,1079,Yécora-Fuentelviejo                               ,"Yecora,4                                               ",451446.03125,4477832.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3677,5,2,1311,Yécora-Nanclares de Oca                           ,Yecora con C/ Nanclares de Oca                         ,451405.53125,4477630.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,4077,6,2,1584,Yécora-Invierno                                   ,Yecora con C/ Arcaute                                  ,451305.6875,4477376.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3673,7,2,1815,Arcaute                                           ,Arcaute frente al Nº 4                                 ,451104.0,4477366.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3518,8,2,1997,Nanclares de Oca-Aramayona                        ,Nanclares de Oca con C/ Belfast                        ,451064.34375,4477498.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3516,9,2,2176,Nanclares de Oca-Arcaute                          ,Nanclares de Oca frente a C/ Arcaute                   ,450909.3125,4477409.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3514,10,2,2407,Samaniego-Campezo                                 ,Samaniego con Campezo                                  ,450735.09375,4477438.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,4053,11,2,2807,Deyanira-Campezo                                  ,"Deyanira, 61                                           ",450561.8125,4477275.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1426,12,2,3204,Deyanira-Pirra                                    ,Deyanira frente al Nº 17                               ,450167.9375,4477333.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1400,13,2,3486,Deyanira-Euterpe                                  ,Deyanira con C/ Euterpe                                ,449889.0,4477368.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3530,14,2,3865,Avenida Segunda-Calle Diez                        ,Av. Segunda frente al Nº 16                            ,449710.03125,4477543.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3531,15,2,4061,Avenida Segunda-Calle Ocho                        ,"Av. Segunda, 7                                         ",449725.15625,4477738.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3405,16,2,4356,Avenida Tercera-Calle Tres                        ,Avenida Tercera con Calle 3                            ,449687.75,4477988.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3404,17,2,4845,Alcalá-Ciudad Pegaso                              ,Alcalá con Ciudad Pegaso                               ,449548.0,4478075.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3406,18,2,5181,Alcalá-Avenida Séptima                            ,Alcalá frente al Nº 710.                               ,449212.0,4478074.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3533,19,2,6229,Canillejas                                        ,Alcalá frente al Nº 626                                ,448415.59375,4477924.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3407,20,2,6541,Alcalá-Esfinge                                    ,"Alcalá, 607                                            ",448176.15625,4477723.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2954,21,2,6737,Alcalá-San Mariano                                ,"Alcalá, 587                                            ",448026.0,4477599.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2952,22,2,7011,Alcalá-Avenida Canillejas                         ,Alcalá frente al Nº 552 con Av. Canillejas a Vicálvaro ,447815.0,4477426.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3507,23,2,7381,Alcalá-Cronos                                     ,Alcalá frente a C/ Cronos                              ,447476.0,4477289.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2950,24,2,7687,Alcalá-25 de Septiembre                           ,Alcalá frente al Nº 518                                ,447182.0,4477189.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2948,25,2,8029,Suanzes                                           ,Alcalá frente al Nº 502                                ,446864.0,4477077.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2946,26,2,8299,Alcalá-Alfonso Gómez                              ,Alcalá  con C/ Alegria de Oria                         ,446608.46875,4476987.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,3534,27,2,8482,Alcalá-Santa Leonor                               ,"Alcalá, 477                                            ",446429.78125,4476923.5
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2944,28,2,8699,Alcalá-General Aranaz                             ,"Alcalá, 445                                            ",446230.0,4476858.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,2977,29,2,8841,Ciudad Lineal-Alcalá                              ,"Alcalá, 425                                            ",446096.0,4476811.0
077,2024-08-20,2999-12-31 23:59:59,77,PLAZA DE CIUDAD LINEAL,COLONIA FIN DE SEMANA,1199,30,2,9023,Ciudad Lineal                                     ,Arturo Soria con C/ Alcalá (C/ Misterios)              ,445941.71875,4476788.0
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,3126,1,1,0,Embajadores                                       ,"Gta. de Embajadores, 7                                 ",440473.0,4473099.0
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,2818,2,1,499,Embajadores-Santa María de la Cabeza              ,"Embajadores, 112                                       ",440734.15625,4472729.5
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,1928,3,1,628,Santa María de la Cabeza                          ,"Embajadores, 114.                                      ",440786.6875,4472620.5
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,1931,4,1,930,Jaime El Conquistador-Embajadores                 ,"Jaime el Conquistador, 10                              ",440865.71875,4472348.5
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,1933,5,1,1155,Jaime El Conquistador                             ,"Jaime el Conquistador, 38                              ",440837.0,4472126.0
078,2026-05-20,2999-12-31 23:59:59,78,GLORIETA DE EMBAJADORES,BARRIO DE SAN FERMIN,1122,6,1,1439,Casa del Reloj                                    ,"Pº de la Chopera, 10 con Pza. Gral. Maroto             ",440844.0,4471851.0
